Datetime,open_time,open,high,low,close,volume
2024-04-10 12:22:00,1712722920000,69069.29,69121.36,69060.53,69078.91,25.29885
2024-04-10 12:23:00,1712722980000,69078.91,69120.0,69078.91,69091.99,7.68669
2024-04-10 12:24:00,1712723040000,69091.99,69111.83,69091.98,69111.82,6.26294
2024-04-10 12:25:00,1712723100000,69111.82,69125.33,69111.82,69124.46,9.53913
2024-04-10 12:26:00,1712723160000,69124.46,69176.38,69124.46,69176.38,6.16092
2024-04-10 12:27:00,1712723220000,69176.38,69182.64,69121.99,69121.99,17.66614
2024-04-10 12:28:00,1712723280000,69121.99,69122.0,69098.89,69098.89,11.94972
2024-04-10 12:29:00,1712723340000,69098.9,69108.71,69098.89,69100.01,10.79461
2024-04-10 12:30:00,1712723400000,69100.0,69100.01,69081.22,69081.22,2.67854
2024-04-10 12:31:00,1712723460000,69081.23,69104.0,69081.22,69084.0,8.5448
2024-04-10 12:32:00,1712723520000,69084.01,69091.76,69065.16,69065.17,5.90213
2024-04-10 12:33:00,1712723580000,69065.16,69070.01,69060.0,69060.01,5.41319
2024-04-10 12:34:00,1712723640000,69060.01,69060.01,69050.53,69050.54,5.44619
2024-04-10 12:35:00,1712723700000,69050.53,69050.54,69028.13,69028.13,8.56535
2024-04-10 12:36:00,1712723760000,69028.13,69103.8,69028.13,69100.0,19.32166
2024-04-10 12:37:00,1712723820000,69100.0,69100.01,69064.0,69064.0,7.0679
2024-04-10 12:38:00,1712723880000,69064.0,69076.01,69050.0,69076.0,5.54897
2024-04-10 12:39:00,1712723940000,69076.0,69076.01,69058.0,69058.01,5.70195
2024-04-10 12:40:00,1712724000000,69058.01,69081.39,69058.0,69063.23,5.30655
2024-04-10 12:41:00,1712724060000,69063.23,69075.72,69063.23,69075.72,5.21117
2024-04-10 12:42:00,1712724120000,69075.71,69077.71,69075.71,69077.7,2.15713
2024-04-10 12:43:00,1712724180000,69077.7,69098.0,69075.72,69075.73,11.87993
2024-04-10 12:44:00,1712724240000,69075.73,69105.67,69075.72,69098.7,5.63301
2024-04-10 12:45:00,1712724300000,69098.7,69102.2,69085.74,69085.74,3.77039
2024-04-10 12:46:00,1712724360000,69085.74,69097.37,69085.74,69086.61,3.30089
2024-04-10 12:47:00,1712724420000,69086.61,69108.72,69074.65,69092.6,6.06824
2024-04-10 12:48:00,1712724480000,69092.61,69131.69,69085.2,69104.01,20.24476
2024-04-10 12:49:00,1712724540000,69104.0,69114.0,69104.0,69104.02,13.29155
2024-04-10 12:50:00,1712724600000,69104.01,69107.61,69097.1,69097.1,7.70716
2024-04-10 12:51:00,1712724660000,69097.1,69107.61,69097.1,69107.6,2.13087
2024-04-10 12:52:00,1712724720000,69107.6,69107.61,69093.07,69098.0,4.52166
2024-04-10 12:53:00,1712724780000,69098.0,69098.01,69064.68,69064.69,7.28958
2024-04-10 12:54:00,1712724840000,69064.69,69100.0,69064.68,69098.33,11.29019
2024-04-10 12:55:00,1712724900000,69098.34,69144.41,69098.33,69132.61,12.87299
2024-04-10 12:56:00,1712724960000,69132.61,69144.4,69132.6,69143.33,15.22054
2024-04-10 12:57:00,1712725020000,69143.32,69160.0,69139.0,69159.99,12.54033
2024-04-10 12:58:00,1712725080000,69159.99,69166.79,69151.43,69160.01,19.58329
2024-04-10 12:59:00,1712725140000,69160.01,69164.6,69134.33,69134.33,10.6206
2024-04-10 13:00:00,1712725200000,69134.34,69235.14,69121.35,69228.0,56.85349
2024-04-10 13:01:00,1712725260000,69228.0,69260.0,69210.5,69212.0,34.62111
2024-04-10 13:02:00,1712725320000,69212.0,69223.32,69212.0,69220.0,8.61448
2024-04-10 13:03:00,1712725380000,69220.0,69236.0,69213.07,69219.99,6.13707
2024-04-10 13:04:00,1712725440000,69220.0,69224.0,69216.0,69224.0,8.26232
2024-04-10 13:05:00,1712725500000,69223.99,69224.0,69187.0,69187.01,8.74885
2024-04-10 13:06:00,1712725560000,69187.01,69200.0,69179.01,69199.99,5.40832
2024-04-10 13:07:00,1712725620000,69200.0,69216.42,69184.27,69184.28,7.65277
2024-04-10 13:08:00,1712725680000,69184.27,69199.0,69184.27,69196.0,2.35703
2024-04-10 13:09:00,1712725740000,69196.01,69200.0,69196.0,69200.0,2.02876
2024-04-10 13:10:00,1712725800000,69200.0,69240.0,69199.99,69239.99,11.4833
2024-04-10 13:11:00,1712725860000,69240.0,69252.6,69236.02,69252.59,6.00255
2024-04-10 13:12:00,1712725920000,69252.59,69276.87,69252.59,69276.8,16.47506
2024-04-10 13:13:00,1712725980000,69276.8,69294.99,69276.79,69288.06,20.14099
2024-04-10 13:14:00,1712726040000,69288.05,69288.07,69272.0,69272.0,15.8507
2024-04-10 13:15:00,1712726100000,69272.0,69350.09,69272.0,69350.08,94.18419
2024-04-10 13:16:00,1712726160000,69350.08,69359.23,69316.24,69349.44,34.872
2024-04-10 13:17:00,1712726220000,69349.44,69399.02,69349.43,69359.23,47.72275
2024-04-10 13:18:00,1712726280000,69359.22,69376.0,69357.7,69357.71,12.86597
2024-04-10 13:19:00,1712726340000,69357.7,69357.71,69294.88,69301.24,27.94783
2024-04-10 13:20:00,1712726400000,69301.24,69301.25,69280.0,69280.01,16.53673
2024-04-10 13:21:00,1712726460000,69280.0,69308.0,69229.37,69229.38,13.11592
2024-04-10 13:22:00,1712726520000,69229.38,69250.02,69229.37,69246.2,7.77997
2024-04-10 13:23:00,1712726580000,69246.19,69271.8,69246.19,69270.0,3.70564
2024-04-10 13:24:00,1712726640000,69270.01,69270.01,69244.0,69263.93,9.42597
2024-04-10 13:25:00,1712726700000,69263.93,69263.93,69233.04,69243.99,9.68584
2024-04-10 13:26:00,1712726760000,69244.0,69321.48,69243.99,69316.01,19.07549
2024-04-10 13:27:00,1712726820000,69316.0,69316.01,69304.42,69304.43,10.35198
2024-04-10 13:28:00,1712726880000,69304.42,69306.0,69299.06,69299.06,2.20505
2024-04-10 13:29:00,1712726940000,69299.07,69320.0,69299.06,69319.99,6.97603
2024-04-10 13:30:00,1712727000000,69320.0,69352.4,69305.99,69305.99,17.57209
2024-04-10 13:31:00,1712727060000,69306.0,69332.0,69299.06,69326.95,6.27931
2024-04-10 13:32:00,1712727120000,69326.95,69333.87,69312.04,69333.87,5.97392
2024-04-10 13:33:00,1712727180000,69333.86,69333.87,69320.01,69320.13,6.69385
2024-04-10 13:34:00,1712727240000,69320.13,69372.21,69320.12,69362.25,14.30057
2024-04-10 13:35:00,1712727300000,69362.24,69414.2,69346.79,69396.01,28.26631
2024-04-10 13:36:00,1712727360000,69396.0,69396.01,69332.59,69332.59,14.39658
2024-04-10 13:37:00,1712727420000,69332.59,69351.24,69306.23,69308.65,9.32055
2024-04-10 13:38:00,1712727480000,69308.66,69332.0,69308.65,69318.79,5.88317
2024-04-10 13:39:00,1712727540000,69318.78,69327.1,69312.11,69325.99,3.58864
2024-04-10 13:40:00,1712727600000,69325.99,69326.0,69280.01,69280.01,15.11917
2024-04-10 13:41:00,1712727660000,69280.02,69318.12,69270.23,69318.12,7.12117
2024-04-10 13:42:00,1712727720000,69318.11,69369.23,69318.11,69369.22,9.18402
2024-04-10 13:43:00,1712727780000,69369.22,69369.23,69336.04,69351.23,8.32817
2024-04-10 13:44:00,1712727840000,69351.23,69381.09,69351.22,69381.08,6.70153
2024-04-10 13:45:00,1712727900000,69381.09,69390.83,69336.08,69336.08,26.13259
2024-04-10 13:46:00,1712727960000,69336.09,69354.32,69295.85,69295.86,19.96422
2024-04-10 13:47:00,1712728020000,69295.85,69325.25,69274.0,69325.25,24.58084
2024-04-10 13:48:00,1712728080000,69325.24,69340.0,69322.44,69338.81,10.46132
2024-04-10 13:49:00,1712728140000,69338.82,69383.06,69338.81,69383.06,9.90112
2024-04-10 13:50:00,1712728200000,69383.05,69389.93,69364.81,69364.81,10.32963
2024-04-10 13:51:00,1712728260000,69364.82,69381.93,69356.17,69356.18,6.55481
2024-04-10 13:52:00,1712728320000,69356.18,69356.18,69334.12,69351.22,3.90249
2024-04-10 13:53:00,1712728380000,69351.23,69358.42,69344.28,69356.64,3.00944
2024-04-10 13:54:00,1712728440000,69356.63,69356.64,69346.5,69346.5,2.97696
2024-04-10 13:55:00,1712728500000,69346.5,69346.51,69297.23,69299.0,14.24645
2024-04-10 13:56:00,1712728560000,69299.0,69299.01,69245.49,69253.6,12.08785
2024-04-10 13:57:00,1712728620000,69253.61,69253.61,69246.67,69253.61,7.86274
2024-04-10 13:58:00,1712728680000,69253.61,69268.0,69244.9,69257.22,11.39865
2024-04-10 13:59:00,1712728740000,69257.22,69257.22,69240.0,69255.82,11.22159
2024-04-10 14:00:00,1712728800000,69255.82,69286.43,69255.81,69265.73,8.96938
2024-04-10 14:01:00,1712728860000,69265.73,69265.74,69261.88,69261.88,5.58493
2024-04-10 14:02:00,1712728920000,69261.89,69286.43,69261.88,69274.02,7.5403
2024-04-10 14:03:00,1712728980000,69274.02,69274.03,69274.02,69274.03,1.55723
2024-04-10 14:04:00,1712729040000,69274.03,69284.0,69274.02,69274.02,5.1928
2024-04-10 14:05:00,1712729100000,69274.02,69296.0,69274.02,69295.99,3.76358
2024-04-10 14:06:00,1712729160000,69295.99,69300.0,69295.99,69300.0,5.42483
2024-04-10 14:07:00,1712729220000,69299.99,69313.52,69295.99,69313.51,9.91561
2024-04-10 14:08:00,1712729280000,69313.51,69325.25,69313.51,69313.51,6.6186
2024-04-10 14:09:00,1712729340000,69313.51,69314.99,69296.0,69296.0,10.90481
2024-04-10 14:10:00,1712729400000,69296.0,69346.51,69293.79,69293.79,14.73756
2024-04-10 14:11:00,1712729460000,69293.8,69299.99,69291.26,69291.26,5.31478
2024-04-10 14:12:00,1712729520000,69291.26,69291.27,69238.16,69238.17,10.7239
2024-04-10 14:13:00,1712729580000,69238.16,69238.17,69227.62,69236.3,5.98473
2024-04-10 14:14:00,1712729640000,69236.29,69236.3,69236.29,69236.3,2.35199
2024-04-10 14:15:00,1712729700000,69236.3,69271.79,69233.59,69264.85,8.63725
2024-04-10 14:16:00,1712729760000,69264.84,69267.75,69264.84,69267.74,2.17722
2024-04-10 14:17:00,1712729820000,69267.75,69267.75,69267.74,69267.74,0.96532
2024-04-10 14:18:00,1712729880000,69267.75,69299.93,69267.74,69299.92,4.45018
2024-04-10 14:19:00,1712729940000,69299.93,69299.93,69288.92,69288.93,15.48636
2024-04-10 14:20:00,1712730000000,69288.92,69320.0,69288.92,69319.99,5.73383
2024-04-10 14:21:00,1712730060000,69319.99,69321.97,69319.99,69321.96,12.2043
2024-04-10 14:22:00,1712730120000,69321.96,69346.51,69321.96,69346.51,10.16177
2024-04-10 14:23:00,1712730180000,69346.51,69387.99,69346.5,69373.07,13.88345
2024-04-10 14:24:00,1712730240000,69373.06,69386.79,69373.06,69384.65,5.63946
2024-04-10 14:25:00,1712730300000,69384.65,69424.21,69374.2,69374.2,21.82316
2024-04-10 14:26:00,1712730360000,69374.21,69427.19,69360.0,69427.19,9.97454
2024-04-10 14:27:00,1712730420000,69427.18,69474.0,69421.47,69473.99,34.41842
2024-04-10 14:28:00,1712730480000,69473.99,69474.0,69428.0,69436.04,15.69972
2024-04-10 14:29:00,1712730540000,69436.03,69457.43,69434.15,69457.42,6.50787
2024-04-10 14:30:00,1712730600000,69457.42,69458.99,69438.13,69438.54,9.55599
2024-04-10 14:31:00,1712730660000,69438.54,69438.54,69406.14,69406.14,8.50418
2024-04-10 14:32:00,1712730720000,69406.14,69411.11,69387.63,69387.63,11.53936
2024-04-10 14:33:00,1712730780000,69387.64,69387.64,69350.0,69358.93,13.6144
2024-04-10 14:34:00,1712730840000,69358.93,69387.64,69338.12,69387.64,9.84231
2024-04-10 14:35:00,1712730900000,69387.64,69403.84,69360.24,69374.09,9.86978
2024-04-10 14:36:00,1712730960000,69374.09,69393.53,69374.09,69392.0,3.14498
2024-04-10 14:37:00,1712731020000,69392.01,69447.99,69392.0,69442.13,15.09423
2024-04-10 14:38:00,1712731080000,69442.14,69443.58,69434.11,69434.12,4.74263
2024-04-10 14:39:00,1712731140000,69434.12,69443.01,69434.11,69443.01,4.54282
2024-04-10 14:40:00,1712731200000,69443.01,69461.16,69443.0,69445.71,12.15824
2024-04-10 14:41:00,1712731260000,69445.72,69448.56,69375.99,69375.99,23.82768
2024-04-10 14:42:00,1712731320000,69375.99,69400.0,69372.83,69389.21,7.81148
2024-04-10 14:43:00,1712731380000,69389.21,69414.87,69389.2,69414.87,3.75798
2024-04-10 14:44:00,1712731440000,69414.87,69479.8,69414.86,69476.1,14.72837
2024-04-10 14:45:00,1712731500000,69476.09,69476.1,69428.0,69428.01,9.76622
2024-04-10 14:46:00,1712731560000,69428.01,69437.27,69427.18,69427.18,5.07376
2024-04-10 14:47:00,1712731620000,69427.19,69448.83,69427.18,69448.82,6.74707
2024-04-10 14:48:00,1712731680000,69448.82,69448.83,69427.18,69427.18,8.14273
2024-04-10 14:49:00,1712731740000,69427.19,69428.01,69420.0,69420.01,8.36401
2024-04-10 14:50:00,1712731800000,69420.01,69420.01,69404.33,69411.47,10.38854
2024-04-10 14:51:00,1712731860000,69411.46,69414.86,69406.72,69406.73,7.33152
2024-04-10 14:52:00,1712731920000,69406.72,69406.73,69406.72,69406.73,2.09363
2024-04-10 14:53:00,1712731980000,69406.72,69406.73,69404.34,69404.35,3.84012
2024-04-10 14:54:00,1712732040000,69404.35,69404.35,69393.2,69399.35,8.73158
2024-04-10 14:55:00,1712732100000,69399.35,69410.72,69393.2,69395.34,9.60338
2024-04-10 14:56:00,1712732160000,69395.35,69395.35,69371.03,69371.03,17.53565
2024-04-10 14:57:00,1712732220000,69371.03,69374.63,69356.5,69374.63,15.88139
2024-04-10 14:58:00,1712732280000,69374.62,69380.0,69372.01,69380.0,3.59277
2024-04-10 14:59:00,1712732340000,69380.0,69380.0,69369.24,69369.25,5.84769
2024-04-10 15:00:00,1712732400000,69369.25,69401.63,69369.24,69401.62,8.77992
2024-04-10 15:01:00,1712732460000,69401.62,69414.86,69392.04,69414.86,8.03363
2024-04-10 15:02:00,1712732520000,69414.86,69422.45,69414.85,69422.44,6.09189
2024-04-10 15:03:00,1712732580000,69422.45,69428.01,69422.44,69428.01,4.14824
2024-04-10 15:04:00,1712732640000,69428.0,69438.19,69428.0,69431.24,7.91796
2024-04-10 15:05:00,1712732700000,69431.25,69442.64,69424.18,69431.99,29.90146
2024-04-10 15:06:00,1712732760000,69431.99,69446.33,69417.29,69417.29,7.8364
2024-04-10 15:07:00,1712732820000,69417.3,69434.03,69417.29,69434.02,5.01582
2024-04-10 15:08:00,1712732880000,69434.03,69442.0,69431.43,69431.44,10.76899
2024-04-10 15:09:00,1712732940000,69431.43,69431.44,69415.29,69425.03,12.63469
2024-04-10 15:10:00,1712733000000,69425.02,69447.8,69425.02,69447.8,7.38478
2024-04-10 15:11:00,1712733060000,69447.8,69447.8,69447.79,69447.8,3.05306
2024-04-10 15:12:00,1712733120000,69447.79,69447.8,69432.41,69432.42,7.40898
2024-04-10 15:13:00,1712733180000,69432.42,69447.35,69420.61,69420.62,5.68766
2024-04-10 15:14:00,1712733240000,69420.62,69461.17,69420.61,69461.17,9.51205
2024-04-10 15:15:00,1712733300000,69461.17,69475.24,69461.16,69469.13,6.21014
2024-04-10 15:16:00,1712733360000,69469.14,69500.0,69469.13,69500.0,12.15478
2024-04-10 15:17:00,1712733420000,69500.0,69515.0,69499.99,69508.01,11.03696
2024-04-10 15:18:00,1712733480000,69508.01,69508.01,69470.8,69479.78,14.95898
2024-04-10 15:19:00,1712733540000,69479.79,69479.79,69442.03,69442.04,20.90085
2024-04-10 15:20:00,1712733600000,69442.04,69450.61,69442.03,69450.6,5.76975
2024-04-10 15:21:00,1712733660000,69450.61,69451.66,69401.63,69401.63,12.933
2024-04-10 15:22:00,1712733720000,69401.64,69430.8,69401.63,69430.8,8.25287
2024-04-10 15:23:00,1712733780000,69430.79,69430.8,69400.88,69400.89,6.14699
2024-04-10 15:24:00,1712733840000,69400.89,69400.89,69371.6,69379.01,14.58608
2024-04-10 15:25:00,1712733900000,69379.01,69379.01,69310.34,69319.97,20.7489
2024-04-10 15:26:00,1712733960000,69319.96,69345.4,69319.96,69340.0,8.09687
2024-04-10 15:27:00,1712734020000,69339.99,69340.0,69329.06,69332.01,4.49813
2024-04-10 15:28:00,1712734080000,69332.0,69332.01,69325.07,69325.08,5.45595
2024-04-10 15:29:00,1712734140000,69325.08,69359.24,69325.07,69359.23,4.59612
2024-04-10 15:30:00,1712734200000,69359.24,69393.21,69359.23,69393.2,4.99785
2024-04-10 15:31:00,1712734260000,69393.21,69393.21,69386.26,69386.27,4.74393
2024-04-10 15:32:00,1712734320000,69386.26,69400.0,69376.0,69400.0,9.68315
2024-04-10 15:33:00,1712734380000,69399.99,69414.87,69370.0,69370.01,7.33946
2024-04-10 15:34:00,1712734440000,69370.01,69398.55,69370.0,69397.35,12.97757
2024-04-10 15:35:00,1712734500000,69397.35,69436.01,69386.33,69436.0,7.20315
2024-04-10 15:36:00,1712734560000,69436.01,69440.0,69436.0,69440.0,3.26631
2024-04-10 15:37:00,1712734620000,69439.99,69440.0,69409.14,69409.15,6.64842
2024-04-10 15:38:00,1712734680000,69409.14,69433.15,69400.01,69429.28,4.97521
2024-04-10 15:39:00,1712734740000,69429.28,69433.15,69429.28,69433.14,2.58543
2024-04-10 15:40:00,1712734800000,69433.15,69433.15,69401.1,69401.1,6.75471
2024-04-10 15:41:00,1712734860000,69401.1,69426.04,69401.1,69426.03,3.44004
2024-04-10 15:42:00,1712734920000,69426.03,69431.83,69400.0,69400.0,5.43585
2024-04-10 15:43:00,1712734980000,69400.0,69414.42,69400.0,69414.42,3.62244
2024-04-10 15:44:00,1712735040000,69414.42,69421.43,69414.41,69421.42,5.21863
2024-04-10 15:45:00,1712735100000,69421.42,69431.94,69411.46,69412.69,10.7701
2024-04-10 15:46:00,1712735160000,69412.69,69431.94,69400.0,69431.92,7.80544
2024-04-10 15:47:00,1712735220000,69431.93,69448.65,69424.98,69430.3,17.64423
2024-04-10 15:48:00,1712735280000,69430.29,69430.3,69268.47,69285.73,41.06144
2024-04-10 15:49:00,1712735340000,69285.73,69347.3,69285.73,69347.29,14.66901
2024-04-10 15:50:00,1712735400000,69347.29,69354.92,69347.29,69354.91,3.20929
2024-04-10 15:51:00,1712735460000,69354.92,69406.01,69354.91,69406.01,12.03681
2024-04-10 15:52:00,1712735520000,69406.0,69438.78,69406.0,69438.77,6.25144
2024-04-10 15:53:00,1712735580000,69438.78,69438.78,69412.01,69412.02,11.32525
2024-04-10 15:54:00,1712735640000,69412.02,69412.02,69396.0,69396.0,6.60683
2024-04-10 15:55:00,1712735700000,69396.0,69396.01,69371.93,69371.94,4.80236
2024-04-10 15:56:00,1712735760000,69371.94,69376.0,69350.15,69350.15,6.04643
2024-04-10 15:57:00,1712735820000,69350.16,69350.16,69292.67,69322.03,19.14625
2024-04-10 15:58:00,1712735880000,69322.02,69344.0,69322.02,69334.25,21.26793
2024-04-10 15:59:00,1712735940000,69334.26,69336.29,69334.25,69336.28,8.91478
2024-04-10 16:00:00,1712736000000,69336.27,69336.28,69287.77,69287.77,28.75552
2024-04-10 16:01:00,1712736060000,69287.78,69290.22,69260.15,69260.15,18.29604
2024-04-10 16:02:00,1712736120000,69260.16,69291.84,69221.23,69227.62,24.39988
2024-04-10 16:03:00,1712736180000,69227.61,69235.0,69000.71,69054.52,87.00812
2024-04-10 16:04:00,1712736240000,69054.52,69054.52,68861.66,68865.79,87.01191
2024-04-10 16:05:00,1712736300000,68865.79,68971.59,68800.0,68874.24,65.09373
2024-04-10 16:06:00,1712736360000,68874.25,68907.33,68839.5,68859.99,29.74608
2024-04-10 16:07:00,1712736420000,68860.0,68901.14,68822.34,68899.89,35.53263
2024-04-10 16:08:00,1712736480000,68899.89,68975.01,68884.32,68968.0,26.8076
2024-04-10 16:09:00,1712736540000,68968.01,68991.23,68908.11,68908.12,28.26427
2024-04-10 16:10:00,1712736600000,68908.11,69019.42,68908.11,69019.42,69.91512
2024-04-10 16:11:00,1712736660000,69019.42,69074.28,69009.46,69009.47,45.46643
2024-04-10 16:12:00,1712736720000,69009.46,69077.02,69009.46,69068.0,17.90806
2024-04-10 16:13:00,1712736780000,69068.0,69110.82,69053.34,69084.69,19.4431
2024-04-10 16:14:00,1712736840000,69084.69,69084.7,69029.2,69030.03,34.71227
2024-04-10 16:15:00,1712736900000,69030.04,69030.04,69000.0,69000.0,23.41956
2024-04-10 16:16:00,1712736960000,69000.0,69026.99,68968.0,69014.64,21.70311
2024-04-10 16:17:00,1712737020000,69014.63,69014.64,68956.87,68964.6,17.55021
2024-04-10 16:18:00,1712737080000,68964.59,69043.25,68948.77,69043.25,13.41195
2024-04-10 16:19:00,1712737140000,69043.25,69064.78,69039.98,69057.01,9.90124
2024-04-10 16:20:00,1712737200000,69057.01,69184.39,69053.32,69172.6,35.33486
2024-04-10 16:21:00,1712737260000,69172.6,69243.99,69121.35,69128.27,39.85227
2024-04-10 16:22:00,1712737320000,69128.27,69146.03,69104.58,69139.93,14.79368
2024-04-10 16:23:00,1712737380000,69139.93,69139.93,69053.39,69053.39,17.76107
2024-04-10 16:24:00,1712737440000,69053.39,69057.76,68995.57,69019.15,23.81747
2024-04-10 16:25:00,1712737500000,69019.14,69019.15,68900.91,68941.89,60.1162
2024-04-10 16:26:00,1712737560000,68941.9,68993.92,68932.0,68993.91,15.34233
2024-04-10 16:27:00,1712737620000,68993.91,69000.0,68949.83,68999.99,14.72174
2024-04-10 16:28:00,1712737680000,68999.99,69075.91,68999.99,69036.0,20.36013
2024-04-10 16:29:00,1712737740000,69036.0,69063.99,69006.98,69063.98,7.46666
2024-04-10 16:30:00,1712737800000,69063.99,69077.17,69036.45,69077.17,13.10474
